AO DispatchRays,AtrousWaveletTransformFilter,CalculateAmbientOcclusion,CalculatePartialDerivatives,CompositionCS,Denoise,Disocclusions blur,Pathtracing,RTAO,Temporal Supersampling p1 (Reverse Reprojection),Temporal Supersampling p2 (BlendWithCurrentFrame),
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.647   ,  0.414   ,  0.647   , 0.0389   ,   0.28   ,   1.37   ,  0.375   ,   1.33   ,   2.02   ,  0.244   ,  0.337   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.393   ,  0.314   ,  0.393   , 0.0388   ,  0.293   ,    1.2   ,  0.186   ,   1.39   ,    1.6   ,  0.306   ,  0.399   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.408   ,  0.312   ,  0.408   , 0.0386   ,  0.343   ,   1.19   ,  0.205   ,   1.44   ,    1.6   ,  0.358   ,  0.312   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
  0.432   ,  0.313   ,  0.432   ,  0.038   ,  0.338   ,   1.15   ,  0.234   ,    1.4   ,   1.58   ,  0.304   ,  0.295   ,
